LWC_3404806011786524_01,"分享 图片 这 是 我 爱 拍 照片 的 爸爸 , 和 一 <CL> 抱 这 金 猪 睡觉 的 妹妹 !",妹妹,个,个,个,个
LWC_3402530816084470_01,哈哈 跳舞 之前 聚 <CL> 餐 。,餐,个,个,个,个
LWC_3402585335839564_01,"爸 妈 在 姑姑 的 委任 下 , 在 圆满 完成 三 <CL> 月 的 陪读 任务 后 , 带 着 表弟 今天 到家 了 。",月,个,个,个,个
LWC_3402809229735452_03,"活 着 很 好 , 嗯 , 再 吃 一 <CL> 苹果 。",苹果,个,个,个,个
LWC_3404190783519301_03,"嘉兴 质监 给 大家 拜 <CL> 早年 , 祝 大家 龙年 大吉 , 新春 快乐 !",早年,个,个,个,个
LWC_3401963710681507_02,"林起 之前 微博胃痛痛 到 死 左 <CL> 女仔 , 不寒而栗",女仔,个,个,个,个
LWC_3406202875068167_01,我 从 春节 前 两 <CL> 星期 开始 吃 到 现在 胖 了 六 斤 继续 !,星期,个,个,个,个
LWC_3406078665006865_03,"烧 <CL> 香 这么 不 容易 , 拔山 涉水么 ?",香,个,个,个,个
LWC_3405340192542167_01,我 相信 你 绝对 是 因为 找 不 到 多 人 图 了 才 勉为其难 转 了 这 <CL> 图 的 对 不 对 !,图,张,个,张,张
LWC_3402189475285693_01,"分享 图片 做 了 4 <CL> 不同 速度 的 gif , 说 快 的 比较 好 , 哈哈 , 我 觉得 快 的 动 起来 好 喜感 呀 女装版 的 锦渊 , 娇柔 却 不 乏 英气 , 女帝",速度,个,个,块,个
LWC_3403505434247847_01,"已经 提前 一 <CL> 多 小时 出来 拉 , 不 会 又 迟到 吧 !",小时,个,个,个,个
LWC_3403148532629657_01,求 上海 每 <CL> 区 的 中心 位置 可 开 银行 的 商铺 。,区,个,个,个,个
LWC_3402097976162946_01,"对 说 昨天 看 了 你 主演 的 电视 电影 美人 三 嫁 , 演绎 的 很 到位 , 塑造 了 一 <CL> 外表 冰冷 但 内心 善良 的 坚强 女孩 。",女孩,个,个,个,个
LWC_3402339006684107_01,2011 新款 秋冬 高腰裤 休闲 裤大码 女 裤子 韩版显 瘦小脚裤 加厚 铅 笔 裤售价 8800 元 最近 售出 3085 <CL> 淘宝 地址 相关 商品,地址,件,个,件,件
LWC_3404013683248392_07,是 <CL> 冰山 攻 。,攻,个,个,个,个
LWC_3404264209049224_03,http t cn z0kNWMT 我 可以 不 可 跟 我 妈 说 我 想 买 <CL> 音箱 回来 学习 模电 。,音箱,个,个,个,个
LWC_3401923843749706_01,"大半夜 一 <CL> 人 都 能 咯咯咯 地 笑出 声 来 , 因为 此刻 的 我 想起 了 某 人 傻笑 的 样子 。",人,个,个,个,个
LWC_3406608778605680_01,"姐姐 从 英国 回来 越 发 漂亮 自信 , 而 我 却 还 是 <CL> 卑微 的 丑 小 鸭 。",鸭,个,个,只,个
LWC_3402001920849604_01,"看 人人 , 看到 一 <CL> 谁 TM 能 这么 爱 我 的 日志 。",日志,个,个,篇,个
LWC_3401381114820863_01,"相识 就 是 缘 , 朋友们 牢牢 铭记 , 凡尘 过 后 终 了 无牵 过 , 一 <CL> 今生缘 , 让 我们 铭记 , 屏住 呼吸 , 静静 聆听川子 今生 缘",今生缘,首,个,个,句
LWC_3402657694163854_02,"感情 没有 底线 , 人格 尊严 却 是 有 界限 , 不 算是 等价 交换 , 这 <CL> 生意 一辈子 我 都 不 会 做 。",生意,笔,个,笔,种
LWC_3403212977894873_01,"阳光明媚 , 心情 大 好 , 今儿 是 <CL> 好 日子 !",日子,个,个,个,个
LWC_3401206901060628_01,"年 集镇 2 月 房价 环比 涨幅 折半 调控 效劳 显示 本报讯 文表 记者 张忠安 有 数据 显示 , 全 国 100 <CL> 城市 房价 环比 涨幅 放缓 , 2 月份 仅 上涨 048 , 十 大 主要 城市 房价 涨幅 也 几乎 减半 广州 楼市 更 是 出现 内 冷 外 热 局面 。",涨幅,个,个,家,个
LWC_3405650119429141_01,有 申请 普度 的 童鞋们 来吱 <CL> 声 啊,声,个,个,个,个
LCMC_A33_0067_01,"他 在 序 里 说 , 中共中央 组织部 把 雷 锋 、 焦 裕禄 、 王 进喜 、 史 来贺 跟 钱 学森 这 5 <CL> 人 作为 解放 40 年 来 在 群众 中 享有 崇高 威望 的 共产党员 的 优秀 代表 。",人,个,个,个,个
LWC_3400894914702005_01,终于 又 到达 一 <CL> 平衡 的 状态 !,状态,个,个,种,个
LWC_3403119553807805_02,", 我 投给 了 杜荷 这 1 <CL> 选项 。",选项,个,个,个,个
LWC_3404643147350236_01,"亲爱的们 , 要 的 太 多 了 , 一 两 <CL> 微博 搞 不 定 啊 !",微博,条,个,条,个
LWC_3402097565478034_01,"淘宝 客服 很 亲切 的 说 , 亲 , 我们 放假 了 哦 我们 不 保证 年 前 发货 哦 你 可以 等 我们 年 后 上班 再 来 买 哦亲 , 完 了 还 加 <CL> 笑脸 你妹 的 !",你妹,个,个,个,个
LWC_3404901264265217_01,大年 初 一 <CL> 一 天 啊 龙年 大吉 阿祝,大吉,头,个,个,头
LWC_3402666555979093_02,真的 是 <CL> 太监,太监,个,个,个,个
LWC_3407198820570767_01,"从 几 天 前 妈妈 就 开始 在 盘算 给 我 寄 <CL> 多 大 的 包裹 到 上海 去 呢 , 她 恨 不 得 能 把 家 里 所有 好吃 的 都 装到 包裹 里 。",包裹,个,个,个,个
LWC_3399906951870171_01,上传 了 1 <CL> 照片 到 相册 墨西哥,照片,张,个,张,张
LWC_3402424524175317_01,"春运 , hold 住 刚刚 有 <CL> 哥们 订票 回家 , 我瞅 了 一 眼 , 他 订 广州 曼谷 西双版纳 的 机票 !",哥们,位,个,个,个
LWC_3406150932884039_02,"好 想 给 自 已 添 双 三 叶草 , 最近 没 空跑 市区 阿 , 快点 打折 打折 打折 打折 打折 打折 打折 打折 打折 打折 打折 打折 打折 , 雪地靴 下 <CL> 月 去 那 边 买 , 一定 便宜 极 了",月,个,个,个,个
LWC_3407278038064673_01,"洪 老师 对 我 的 美好 祝愿 金石为开 , 真情 所 至 , 遇 的 佳偶 , 好运 多多 人生 的 第一 <CL> 藏 头 诗 啊 !",诗,首,个,首,首
LWC_3400872362710694_03,"周三 多 只 软件 板块 个股 涨 停 , 成为 震荡市 一 <CL> 明显 亮点 。",亮点,个,个,个,个
LWC_3406056887640694_01,三 <CL> 下铺 太 神奇 了 !,下铺,张,个,个,个
LWC_3403866379211143_03,"另 一 <CL> 小巧 的 音箱 设计 是 迷你 音箱 , 相比 之下 这个 耳机 更 能 搏 得 女生 的 欢心 。",小巧,个,个,款,个
LWC_3403741913266805_01,"下期 变形记 的 主角 貌似 比 易虎臣 更 叛逆 , 还 是 <CL> 女生",女生,个,个,个,个
LWC_3404488600119103_01,"人生 总会 充满 不尽人意 , 每 <CL> 人 都 会 有 自己 的 故事 , 到底 其中 有 几 多 人 会 知 , 诉说 依然 是 无药可医 。",人,个,个,个,个
LWC_3401037668502229_01,RCECI 原创 设计 谁 的 衣柜 里 还 没有 一 <CL> 牛仔布 衣物 ?,衣物,件,个,件,件
LWC_3401437305954549_01,"对 说 j 今天 拿 着 满满 的 东西 去 看望 外婆 , 透过 窗子 看 着 她 一 <CL> 人 静静 的 似乎 在 想 什么 , 我 觉得 很 酸楚 , 同时 也 愧疚 自己 给 她 的 爱 太 少 。",人,个,个,个,个
LWC_3401655018857535_01,"那 <CL> 酒 喝 多 的 人 准备 罚款 吧 , 哈哈哈",酒,个,个,杯,个
LWC_3403958569905866_01,鲭鱼 偶像 我 竟然 没有 发现 有 哪 <CL> 字幕 组 在 做,字幕,个,个,个,个
LWC_3405992127425719_01,发表 了 一 <CL> 转载 博文 转载 测测 您 的 脑 年龄,博文,篇,个,篇,篇
LWC_3403077778797019_03,骂 几 <CL> 我 这 人 脸皮 比较 厚 。,脸皮,声,个,张,句
LWC_3401235791236324_04,"4 早 晚 各 30 <CL> 仰卧 起坐 , 最好 结合 跑步 或者 游泳 等 有氧 运动 。",仰卧,个,个,个,个
LWC_3406228585329406_01,热卖 厚底 鞋 高 跟 短靴 坡跟 亚历山大 王 鞋 女靴 马丁靴 松糕 尖头 女 鞋 售价 17800 元 最近 销量 686 <CL> 地址 相关,地址,件,个,件,件
LWC_3405312202062153_01,这 是 我 家 两 <CL> 可爱 的 宝贝 。,宝贝,个,个,件,个
LWC_3400526865338524_01,"困 得 东倒西歪 到 家 , 伸 了 <CL> 懒腰 。",懒腰,个,个,个,个
LWC_3404078065412590_01,人生 难道 就 是 一 <CL> 不断 退而求其次 的 过 程么 ?,程么,个,个,个,个
LWC_3404486129620928_02,"如果 不 是 , 那 就 很 悲哀 , 作为 一 <CL> 内地 名校 名师 , 竟然 能 说出 某某 地方 上 的 人 是 狗 这样 的 没 素质 的 话 来 , 我 真 替 国人 感到 悲哀",名校,位,个,类,个
LWC_3401430595572159_02,"如果 你 的 领导 不 喜欢 你 , 如果 这 是 人生 中 必须 要 面对 的 一 <CL> 题 , 我 愿意 现在 开始 尽力 解决 , 拒绝 抱怨 。",题,道,个,道,个
LWC_3403853037019803_03,都 没 几 <CL> 人 找 我 。,人,个,个,个,个
LWC_3400841724087616_01,祝福 中国 2012 凡事 要 尽心 捧 着 一 <CL> 心 来 不 带 半根草 走 !,心,颗,个,颗,颗
LWC_3404724541673107_01,找 <CL> 帅哥 美女 跟 我 放 鞭炮,美女,个,个,个,个
LWC_3401148109043147_02,是 因为 今年 有 多 <CL> 黑色 星期五 吗 ?,星期五,个,个,个,个
LWC_3405128570843931_01,今年 我 去 拜年 一 <CL> 红包 都 没有 拿到 不爽,红包,个,个,个,个
LWC_3400876746188477_01,"爱 一 <CL> 人 , 就 是 在 漫长 的 时光 里 和 他 一起 成长 , 在 人生 最后 的 岁月 一同 凋零 。",人,个,个,个,个
LWC_3402254671607385_01,"一 <CL> 人 在 宿舍 , 可以 不 客气 的 打开 音响 定时 播放 , 放 着 阿妹 的 歌 。",人,个,个,个,个
LWC_3404776180683849_01,是 的 这么 多 年 没变 的 就 是 难忘 今宵 我 那 <CL> 内 牛 满面,满面,个,个,个,个
LWC_3406135124229988_02,因为 某 <CL> 方向 同学会 一直 关注 望 着 你 。,方向,个,个,个,个
LWC_3406563656504160_01,"假如 韩寒 不 能 证明 , 起码 在 很 大 一部分 人 , 比如 我 , 的 意识 中 , 会 觉得 谁 读 韩寒 , 起码 是 一 <CL> 比较 幼稚 的 人 。",人,个,个,个,个
LWC_3404434245784590_02,附赠 一 <CL> 相片,相片,张,个,张,张
LWC_3402414151269701_04,图 为 一 <CL> 僧人 从 广场 走向 天安门 城楼 。,僧人,位,个,个,位
LWC_3404947318396120_01,"这个 年 过 的 不 太 平 , 婆媳 问题 , 永远 的 难题 , 两 <CL> 人 都 不 怎么 懂事 , 我 也 搞 不定 了 !",人,个,个,个,个
LWC_3402506703234741_01,对 说 回家 给 你 <CL> 惊喜,惊喜,个,个,个,个
LWC_3404012437556016_01,"今天 陪 家人 逛 花市 自己 捞 了 一 <CL> 风车 , 转运 转运 。",风车,个,个,个,个
LWC_3404585278846166_01,发表 了 一 <CL> 转载 博文 转载 北京 西山 汉德 法官 在 转移 视线 扭转 方向,博文,篇,个,篇,篇
LWC_3403747974016819_02,"对待 一 <CL> 毫 无 过错 的 孩纸 , 太 残忍 了 !",孩纸,个,个,个,个
LWC_3407131162329817_01,盘点 女孩 最 容易 失初吻 的 十 <CL> 地方,地方,个,个,个,个
LWC_3404230427622437_01,"各 国 年夜饭 也 讲 老 礼 虽然 每 <CL> 国家 有 各自 风俗 习惯 , 但 准备 丰盛 年夜饭 的 习惯 大致 相当 , 新 旧 日子 的 交替 , 吃 上 丰足 的 食物 预示 吃掉 过去 的 不 快 来年 大 丰收 。",国家,个,个,个,个
LWC_3401964228912642_06,天生 就 有 好运 的 星女 第一 <CL> 射手座 。,射手座,名,个,名,名
LWC_3405356787391920_01,"约 时间 碰 <CL> 面 吧 , 不然 一 年 到头 没 也 多少 机会",面,个,个,个,个
LWC_3400901713692297_01,"终于 回到 家 了 2300 华农 130 江门 开平 , 220 阳江 , 320 茂名 , 420 湛江 , 510 雷州 , 600 徐闻 全程 不 跑 高速 哥走 了 三分之二 <CL> 广东省 660 公里 才 能 回到 家家 远 的 孩子 真的 伤 不 起",孩子,个,个,个,趟
LWC_3399993803273186_02,黄云珍 8894 又 完成 了 一 <CL> 市民 的 心愿 。,心愿,个,个,个,个
LWC_3402447918700457_01,"从 现在 开始 , 我 的 生活 只有 两 <CL> 事 可 做 学习 !",事,件,个,件,件
LWC_3404513858009702_01,中午 起来 的 时候 雪 已经 被 铲开 了 少 <CL> 体力 活,活,件,个,个,个
LWC_3403404594455829_03,这 不 是 一 <CL> 女人 该 有 的 行为 啊 !,女人,个,个,个,个
LWC_3402721879137004_01,貌似 账号 被 盗 了 突然间 冒 出来 200 多 <CL> 关注,关注,个,个,个,个
LWC_3402882293169727_04,"快 去 看 吧 , 你 家 霆锋 不 会 让 你 失望 的 , 周董 也 是 <CL> 惊喜 哦 !",惊喜,个,个,个,个
LWC_3404280359146988_01,"因果 关系 , 每 <CL> 选择 都 有 其 后果 。",选择,个,个,个,种
LWC_3403862386007082_01,你 没 衣服 穿 是 吗 没 就 买呗 你 就 那么 喜欢 穿 人家 衣服 吗 真的 很 讨厌 人家 就 剩下 那 两 <CL> 衣服 还 要 拿去 真的 想 骂人 啊啊 啊啊 啊啊 啊啊 啊 啊啊,衣服,件,个,件,件
LWC_3401636464167821_01,"律师 是 诡辩家 , 不 会 诡辩 就 难 成 律师 , 我 以前 的 一 <CL> 同事 , 因为 能 诡辩 , 后来 当上 了 律师 , 而且 还 生意 兴隆呐 !",同事,个,个,个,个
LWC_3405098132678686_01,我 想 听 这 <CL> 专辑 輕快 的 生活 以莉 高 露,专辑,张,个,张,张
LWC_3402448729101448_01,年 前 和 霆哥 去 剪 <CL> 头发 吧 ?,头发,个,个,个,个
LWC_3403571355546580_01,现在 只 剩下 我 一 <CL> 学生 在 画室 了,学生,个,个,个,个
LWC_3406423179133160_02,"当面 对 两 <CL> 选择 时 , 抛 硬币 总 能 奏效 , 并不 是 因为 它 总能 给出 对 的 答案 , 而 是 在 你 把 它 抛向 空中 的 那 一 刹那 , 你 突然 知道 你 希望 它 是 什么 。",选择,个,个,个,个
LWC_3404813176231314_02,永远 都 是 最 快乐 的 那 <CL> 大 头 !,头,个,个,个,个
LWC_3400902356663659_01,分享 了 一 <CL> 文章 为什么 他们 总 忽悠 你 憎恨 美国,文章,篇,个,篇,篇
LWC_3407139822095206_01,你 不 成为 一 <CL> 白痴 的 原因 是 什么 ?,白痴,个,个,个,个
LWC_3407306052398742_01,那 <CL> 你 说 越 长 越 的 同学 今儿 又 被 姐遇 上 了,同学,个,个,个,个
LWC_3404056816996492_01,缝 了 一 下午 的 哆啦 A 梦 扣子 被 我 弄坏 了 要 拆掉 重新 换新 的 扣子 一 <CL> 下午 的 杰作 都 木 有 了,杰作,个,个,个,个
LWC_3402082172511930_01,原来 我 也 有 过 在 某 <CL> 网游 里 给 别人 100w 喊人 家 去 买 装备 的 豪迈 事迹 年轻 的 岁月 真 是 不 复返 啊,网游,个,个,个,个
LWC_3401217000205060_01,"一 <CL> 楚楚 怜 人 的 女 孩子 , 纵然 不 是 美女 才女 , 做 事情 一塌糊涂 , 但是 能 勾起 男人 的 保护欲 。",楚楚,个,个,个,个
LWC_3406220692537805_01,原来 我 还 是 <CL> 文艺 青年 呀 !,青年,个,个,个,个
LWC_3401750998417531_02,", 我 投给 了 智能 手機 这 1 <CL> 选项 。",选项,个,个,个,个
LWC_3405801416685052_01,"哈哈 , 电视 里 男人 总 说 的 一 <CL> 话 就 是 我 现在 正在 事业 的 上升期 , 你 自己 看 着 办 吧",话,句,个,句,句
LWC_3401332113692741_02,"图 中 的 差别 仅仅 是 <CL> 开始 , 你 想象 中 的 XXOO 是 怎样 的 ?",开始,个,个,个,个
